system,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
whisper,-3.7122969837587005,17.333807736151186,17.21227470296165,19.079387178017896,18.495978929724743
seamlessm4t,-1.0440835266821344,15.901829379617197,15.732357408773595,18.925518216673293,18.747710996672616
canary-v2,-15.31322505800464,13.80396640964561,11.29735348368466,17.864024342662223,14.960913471618273
owsm4.0-ctc,-39.443155452436194,8.909657940787113,4.071666580341812,16.481127481898962,9.009251184329356
gemma_whisper,-1.9721577726218096,19.85406959748323,19.746226317921256,20.171767656460162,19.867162476455803
tower_whisper,-20.069605568445475,19.19935647683465,18.86680710730586,21.692902201855784,18.076225200218524
aya_whisper,-2.668213457076566,25.86003831340099,25.772622737696437,22.494677550174522,22.10864795073694
aya_seamlessm4t,-4.988399071925754,16.506937473943225,15.927253313794765,19.05855886387507,18.032337957236855
gemma_seamlessm4t,-4.756380510440835,15.205759120098122,14.83276813351084,18.675274383752086,17.717889771556912
tower_seamlessm4t,-5.104408352668213,15.72656750070523,15.249546482502168,18.898590596656373,17.85844913327293
aya_canary-v2,-30.510440835266824,23.51210722735199,12.73632701643659,25.037310537590436,13.499914919374092
gemma_canary-v2,-30.62645011600928,19.655985685346295,11.270317881677101,24.130037663239914,12.575266464870518
tower_canary-v2,-30.74245939675174,20.218018384931256,12.85943923831816,26.093264236282383,13.103568654322647
aya_owsm4.0-ctc,-33.874709976798144,19.448199747609976,9.666873806590544,22.952395698310603,11.564979976228937
gemma_owsm4.0-ctc,-40.835266821345705,14.475827226506027,6.601260318556967,22.69337591909633,9.837575545512884
tower_owsm4.0-ctc,-100.0,9.696917310391669,0.0,14.923971142887794,0.0
desta2-8b,-5.336426914153132,10.865334318851367,10.093567678380737,14.083569719274625,13.36274265215501
qwen2audio-7b,-7.308584686774942,10.890020975104065,10.181431301785182,16.389950240363653,15.203683131877895
phi4multimodal,-15.893271461716937,48.795696807294874,41.44743417365922,44.20786282261553,33.48918110748057
voxtral-small-24b,-0.9280742459396751,27.79608017524268,27.42234488899912,25.738188397567967,25.59130004897639
spirelm,,,,,
