system,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
whisper,-1.183431952662722,24.57039771136448,24.49052250455823,18.43013948052791,18.26370535707707
seamlessm4t,-0.14792899408284024,24.598921846708606,24.522552262043817,18.434262809415277,18.34767895100429
canary-v2,-4.289940828402367,19.575307614704556,19.08344712906336,16.556584653541027,15.93669025515366
owsm4.0-ctc,-20.266272189349113,10.671413686853896,9.11288291886008,14.877251095893469,11.759731273811596
gemma_whisper,-0.14792899408284024,23.393565911513107,23.32053003367588,19.781457804716553,19.73075651558193
tower_whisper,-30.76923076923077,22.34973059673986,22.23998826847979,20.947916008746965,15.97047525515901
aya_whisper,-0.4437869822485207,31.304030955190484,31.28999841072151,23.140415837492288,23.081053787368468
aya_seamlessm4t,-0.591715976331361,20.984702620280558,20.90713023222409,17.79123630856261,17.695939387409215
gemma_seamlessm4t,-1.3313609467455623,20.16422470293101,20.034075583931966,17.352458663676043,17.160632773082064
tower_seamlessm4t,-2.2189349112426036,20.367584903564676,20.244209163287692,17.37961740227493,17.079346298554242
aya_canary-v2,-7.6923076923076925,19.65444221263806,19.214103008515735,17.597821692126036,16.098194351122224
gemma_canary-v2,-7.988165680473373,19.555642678892823,18.206821826082717,17.871046638303607,15.803699650024697
tower_canary-v2,-7.6923076923076925,20.680811964195854,19.48156234533829,17.612157140985218,16.132149953924163
aya_owsm4.0-ctc,-13.165680473372781,16.063208471388506,15.731817560083059,17.88712162855109,15.248561848902845
gemma_owsm4.0-ctc,-16.420118343195266,15.972059857915838,13.859491146527802,17.692627555128606,14.062778554724517
tower_owsm4.0-ctc,-16.272189349112427,15.477920732554594,13.931685196577448,17.224254084409342,14.404615629795034
desta2-8b,-2.366863905325444,10.027317703122918,9.725523380132827,13.384688616945192,13.064558233117914
qwen2audio-7b,-7.100591715976331,20.228657763385215,19.803054731978463,16.90608682386445,15.881229327583807
phi4multimodal,-0.591715976331361,44.69921992816163,44.43408129324575,34.04400392770272,33.73178440062109
voxtral-small-24b,-0.8875739644970414,38.03634343238977,38.017278512201365,27.568640081575634,27.438970946172287
spirelm,,,,,
