system,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
aya_canary-v2,-1.201923076923077,79.26737932746227,78.37999319342467,81.24438347294927,80.66195885722453
aya_owsm4.0-ctc,-1.4423076923076923,76.8362283235989,75.95551469571029,77.65635013616142,77.22981647194291
aya_whisper,-2.1634615384615383,79.06115599513913,77.85371445427434,81.69319384480612,80.9959997727464
canary-v2,-5.528846153846153,62.85511984414636,61.157667968386356,70.81308646537275,68.23484108798976
desta2-8b,-86.0576923076923,34.873332946919476,1.6634511047830927,15.309752674343494,2.9650860663073564
gemma_canary-v2,-0.7211538461538461,78.32656571483956,77.78319123602257,81.58221293885546,81.36114191192274
gemma_owsm4.0-ctc,-1.201923076923077,74.9353482175905,74.27100973433028,77.25416188701413,76.85718143967767
gemma_whisper,-1.6826923076923077,76.3010981305001,75.66499435830002,79.64309188895501,79.15955010729914
owsm4.0-ctc,-61.53846153846154,33.95635845970649,17.82911517814948,52.43393043414331,20.516428596769963
phi4multimodal,-16.58653846153846,61.770353217824145,55.67114907531784,62.85286584439186,60.00616766798955
qwen2audio-7b,-88.70192307692307,41.96397734204164,3.3170203732756534,19.72495554946363,4.098639930956638
tower_canary-v2,-0.9615384615384616,77.37175167731654,76.78527282500784,80.41802601387295,80.07986194883975
tower_owsm4.0-ctc,-0.9615384615384616,75.35916298083387,74.77094692822833,78.05306963183773,77.70265121183073
tower_whisper,-1.9230769230769231,75.70614625406094,75.04931127573721,79.35801606374578,78.86212011620117
voxtral-small-24b,-0.9615384615384616,82.74691154034092,82.11122724270592,85.64234441504456,85.27146149068497
