system,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
aya_canary-v2,-1.4423076923076923,88.36931040743366,87.14161037112801,89.52229435627277,88.83663401580773
aya_owsm4.0-ctc,-0.7211538461538461,87.46588077646895,86.9077406951871,88.41118162605338,88.24684259195166
aya_whisper,-2.1634615384615383,86.82224456661453,85.30855223289333,87.68231246727876,86.88228409200048
canary-v2,-2.644230769230769,71.46227621781425,69.94740547963346,78.64395009103016,77.27100717512747
desta2-8b,-51.20192307692307,37.52324107661843,15.987967877720408,16.211844241031663,7.258821481194061
gemma_canary-v2,-0.9615384615384616,85.9893133605902,85.14327161186017,87.66322302130553,87.26302684786228
gemma_owsm4.0-ctc,-0.2403846153846154,84.849906238584,84.66018803797375,86.65751287749467,86.46937362455691
gemma_whisper,-0.9615384615384616,85.4263071113696,84.56399131390768,86.18301256165768,85.72232882098223
owsm4.0-ctc,-1.9230769230769231,62.32049996918067,61.297855948563665,70.51432535338861,70.1142497575627
phi4multimodal,-25.240384615384613,67.15103698837069,59.265974359730116,79.70385099402986,60.89394272914013
qwen2audio-7b,-91.58653846153845,44.0555554934634,3.8746362262262153,20.68367724736723,4.247462821121399
tower_canary-v2,-0.7211538461538461,85.771090778164,85.11908692078522,86.93678563532347,86.73842672186976
tower_owsm4.0-ctc,-0.4807692307692308,85.7199310356966,85.24402904170208,86.50981484410855,86.37363576831726
tower_whisper,-1.4423076923076923,84.78850108542694,83.63167562493338,85.56113231640595,85.0325086297324
voxtral-small-24b,-1.201923076923077,90.44143435434223,89.31253596928974,91.0814985489616,90.25972684702049
