system,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
aya_canary-v2,-0.7211538461538461,79.66522608109965,79.09406870990418,71.65908063045488,71.39171426757596
aya_owsm4.0-ctc,-1.6826923076923077,76.90541671503048,75.90230833452482,66.55978272812297,65.95284402227173
aya_whisper,-3.8461538461538463,76.20953746985357,74.30490018527668,68.64580478913223,67.80996528239204
canary-v2,-4.086538461538462,65.27839523582504,63.395941000431776,64.03900141281505,62.18971527459172
desta2-8b,-72.11538461538461,42.09332925425126,12.79850932382621,16.956391491783926,4.487657634756313
gemma_canary-v2,-0.9615384615384616,80.59450314394556,79.67678204150154,75.87255804011454,75.1681021343057
gemma_owsm4.0-ctc,-0.9615384615384616,80.7814697391855,80.0562216517014,75.36072146971352,75.06640756574387
gemma_whisper,-1.4423076923076923,79.19127898477018,78.31174250677802,75.19013887056364,74.82473375992133
owsm4.0-ctc,-34.375,37.454582603791586,28.667273059773905,43.464250241567456,24.086536650205602
phi4multimodal,-9.615384615384617,69.55890100105451,65.77498336938712,64.31151983471443,62.51496387144121
qwen2audio-7b,-84.13461538461539,36.85733803361654,2.22196308809977,18.00324228914598,3.2259318458202944
tower_canary-v2,-0.4807692307692308,78.93271569463496,78.45819604009964,73.86714011036719,73.63077789151038
tower_owsm4.0-ctc,-0.4807692307692308,77.07037853779127,76.59585888325594,71.20259694683438,70.96623472797756
tower_whisper,-0.9615384615384616,76.45097294550102,75.89604339734294,73.56585154518072,73.27232949643914
voxtral-small-24b,-0.4807692307692308,83.42538944760767,82.95086979307234,80.18694040634168,79.95057818748487
