system,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
whisper,-0.3264417845484222,80.87743379592376,80.8154821244106,81.1590833791103,81.10971384174044
seamlessm4t,-0.3264417845484222,80.54951412970924,80.38233340863175,79.85859609921427,79.71142717719208
canary-v2,-0.2176278563656148,78.19306008509635,78.0952140507942,76.08509865935012,75.97611371885836
owsm4.0-ctc,-1.1969532100108813,53.84662797272011,53.65692714560408,44.97402186309908,44.7715778716549
gemma_whisper,-1.5233949945593037,84.73170006359493,84.53059607277238,82.86248834761138,82.45427700527766
tower_whisper,-2.2850924918389555,85.26399995913573,85.05914634141881,83.8222549154025,83.30794219616739
aya_whisper,-1.5233949945593037,85.51729578045689,85.31619178963435,84.08552663394688,83.67731529161317
aya_seamlessm4t,-0.3264417845484222,83.81365440505374,83.63989377767658,81.62172587083752,81.45518135968534
gemma_seamlessm4t,-0.2176278563656148,83.50061192910741,83.40975253775278,80.90350665119136,80.78922305802863
tower_seamlessm4t,-0.1088139281828074,82.43980327420448,82.43944656057639,80.91454397769436,80.90079650526077
aya_canary-v2,-0.1088139281828074,83.64134307628876,83.62611127652073,81.83034928535821,81.8176177964709
gemma_canary-v2,-0.1088139281828074,83.05906428845844,83.04136331277262,80.49467291188415,80.48383816651051
tower_canary-v2,-0.1088139281828074,83.22625345082486,83.19926536011877,81.9018073527951,81.87767764141984
aya_owsm4.0-ctc,-0.2176278563656148,79.75774282917493,79.69444686498683,75.83396225129948,75.74751375484259
gemma_owsm4.0-ctc,-0.4352557127312296,78.02821322202163,77.93040515205158,70.94780695062207,70.8463847021024
tower_owsm4.0-ctc,-100.0,2.68849208279714,0.0,14.137660391766566,0.0
desta2-8b,-0.4352557127312296,73.8242162497181,73.63747735031282,64.48164742898047,64.35219124810804
qwen2audio-7b,-1.632208922742111,72.90579657605215,72.37352646000367,66.71699104147585,65.79312815678522
phi4multimodal,-0.3264417845484222,87.03659921501874,86.9276619421904,88.08796679817942,87.79240499967071
voxtral-small-24b,-0.0,89.16380937068325,89.16380937068325,89.4567693159049,89.4567693159049
spirelm,,,,,
