system,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
whisper,,,,,
seamlessm4t,-0.0,75.92003084865271,75.92003084865271,75.00367876860538,75.00367876860538
canary-v2,-0.32679738562091504,76.59268284788709,76.34006115044254,76.79059024218445,76.56108181241875
owsm4.0-ctc,-1.3071895424836601,37.61935486201367,37.33302146624896,31.57229977020738,31.33141572094139
gemma_whisper,-0.6535947712418301,83.44736891103531,83.29145393588769,82.05027813883194,81.83000269985082
tower_whisper,-0.6535947712418301,82.95269912052778,82.65323646551643,82.503621528546,82.18179587883498
aya_whisper,-0.16339869281045752,83.42267345310816,83.42267345310816,82.98768932365027,82.96488048873988
aya_seamlessm4t,-0.16339869281045752,82.1506886794871,82.1055451905221,81.04012753157055,81.01437123967152
gemma_seamlessm4t,-0.32679738562091504,82.29422887448781,82.14652850084445,79.98729948490079,79.80941892571114
tower_seamlessm4t,-0.32679738562091504,81.60347606407271,81.31102396245876,80.16588605660337,79.89120147939698
aya_canary-v2,-0.16339869281045752,83.1333823153396,83.027811079633,82.3209387438944,82.23911766571547
gemma_canary-v2,-0.32679738562091504,83.52174251263632,83.24392160758669,81.52955923765118,81.27611584693582
tower_canary-v2,-0.16339869281045752,82.62953429781143,82.48330824700446,82.05278713402211,81.91544484541892
aya_owsm4.0-ctc,-0.32679738562091504,77.7655683778762,77.61468609013394,73.31713830406954,73.13651180418293
gemma_owsm4.0-ctc,-0.49019607843137253,76.77481276916912,76.49062806241263,72.46109466220624,72.23661632392727
tower_owsm4.0-ctc,-0.0,0.6763982835158799,0.6763982835158799,14.420306308840225,14.420306308840225
desta2-8b,-0.32679738562091504,69.56924113290373,69.49945356516668,57.967881155291614,57.92648400076561
qwen2audio-7b,-1.1437908496732025,74.33964281047092,74.08921290281552,71.17230125148993,70.42680880103528
phi4multimodal,-51.9607843137255,41.881119885281024,37.80374647258154,86.43090287162588,37.89364401908482
voxtral-small-24b,-0.16339869281045752,88.05554140422468,87.91311151324923,87.59153041672083,87.46140172181566
spirelm,-0.8169934640522877,42.89304929669776,42.569572605046574,37.42561990736065,37.13641957337268
