system,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
whisper,-0.31746031746031744,69.91508106560934,69.72549522143822,69.74430972779238,69.54159347783951
seamlessm4t,-0.0,81.62498915980733,81.62498915980733,81.7865651643899,81.7865651643899
canary-v2,-40.63492063492063,22.25642768970873,5.329256080445788,14.776413649635971,7.807762608641671
owsm4.0-ctc,-3.068783068783069,19.607880940513,19.11062562125069,19.540880691831706,19.045625107077065
gemma_whisper,-0.6349206349206349,86.97657672083251,86.44886905691295,85.20849693389167,84.79090459605374
tower_whisper,-0.31746031746031744,88.13843012182485,87.88343418841325,86.76481399744276,86.58903428644099
aya_whisper,-0.10582010582010583,88.52926576498639,88.42465272159488,86.98845822975119,86.88556399925676
aya_seamlessm4t,-0.31746031746031744,89.14294629700916,88.84004855444508,87.90347633932633,87.60675734076551
gemma_seamlessm4t,-0.5291005291005291,87.74324933449742,87.29680979341742,86.3916664164533,85.99426499277195
tower_seamlessm4t,-0.10582010582010583,88.3243439407891,88.22910161608111,87.40901601298776,87.32288040102473
aya_canary-v2,-4.761904761904762,29.731338140195007,28.285253178127235,15.264579835779,14.502368398890313
gemma_canary-v2,,,,,
tower_canary-v2,,,,,
aya_owsm4.0-ctc,-0.21164021164021166,83.84323662765442,83.65866107486544,81.19259459986573,81.00523020579386
gemma_owsm4.0-ctc,-0.5291005291005291,80.88238173231247,80.41970438130949,78.34413058385647,77.90107470183145
tower_owsm4.0-ctc,-0.21164021164021166,82.59994505971828,82.41544280071108,80.56628499002684,80.41339553143612
desta2-8b,-0.10582010582010583,73.9746099481507,73.8696871039098,64.02258836560779,63.918724654528205
qwen2audio-7b,-5.079365079365079,85.91637461234338,82.89473425961992,84.35388929116978,80.62181780380863
phi4multimodal,-8.042328042328043,85.86814920060218,81.18669849769779,87.04777244537595,79.78380786678778
voxtral-small-24b,-0.6349206349206349,84.2477221088277,83.8402165312458,81.00216266970155,80.66192360939803
spirelm,,,,,
