system,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
whisper,-0.0,81.59354139017638,81.59354139017638,81.13276013111623,81.13276013111623
seamlessm4t,-0.11013215859030838,83.31107253860272,83.26629130325654,83.32734192487689,83.25610112743493
canary-v2,-0.3303964757709251,80.60774568169653,80.3627492558326,78.8456348948476,78.68106640826107
owsm4.0-ctc,-0.22026431718061676,55.5990654839293,55.5497604209421,45.20787709835704,45.13205486505666
gemma_whisper,-0.0,88.27749350739208,88.27749350739208,87.64917477473026,87.64917477473026
tower_whisper,-0.22026431718061676,88.4355132788551,88.4355132788551,88.17183375194472,88.14342533307979
aya_whisper,-0.0,88.8387765339227,88.8387765339227,88.51572823677918,88.51572823677918
aya_seamlessm4t,-0.0,87.05582976567719,87.05582976567719,86.281187891435,86.281187891435
gemma_seamlessm4t,-0.11013215859030838,86.88759246639218,86.88652528382607,85.6922436891214,85.6806750889326
tower_seamlessm4t,-0.0,86.70700023917375,86.70700023917375,85.93428312484913,85.93428312484913
aya_canary-v2,-0.0,88.09347506967016,88.09347506967016,87.93043417339152,87.93043417339152
gemma_canary-v2,-0.0,87.54801298881418,87.54801298881418,87.45881415378418,87.45881415378418
tower_canary-v2,-0.11013215859030838,87.94826664700119,87.89690962138417,87.5437385685709,87.51763970660875
aya_owsm4.0-ctc,-0.11013215859030838,83.59419550405332,83.51301418162784,81.23035458478634,81.13969802068719
gemma_owsm4.0-ctc,-0.0,82.32612066640465,82.32612066640465,79.49098510265613,79.49098510265613
tower_owsm4.0-ctc,-100.0,4.803363833658494,0.0,16.399607966584256,0.0
desta2-8b,-0.11013215859030838,77.53795473842106,77.52674488920209,68.32554371728015,68.31230603195398
qwen2audio-7b,-2.2026431718061676,78.15784206290601,77.04066069667034,73.27148572496644,72.10702896364329
phi4multimodal,-3.1938325991189425,84.98269827224084,84.13624909664566,87.26977698160294,84.50924509701356
voxtral-small-24b,-0.11013215859030838,90.30346393542537,90.22360077365774,90.3008637843153,90.27252310501322
spirelm,,,,,
