system,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
aya_canary-v2,0.0,85.8379349514842,85.8379349514842,0.9152036616578698,0.9152036616578698
aya_owsm4.0-ctc,0.625,84.61536273658275,84.17094641700388,0.8891095836879686,0.8848572341026738
aya_seamlessm4t,0.0,83.96060170158744,83.96060170158744,0.8699888318311423,0.8699888318311423
aya_whisper,0.0,85.79014739245176,85.79014739245176,0.9117276958655566,0.9117276958655566
canary-v2,0.3125,82.67340778261423,82.67340778261423,0.8811936704441905,0.8806211045943201
desta2-8b,0.3125,80.26311361379922,79.95536089465023,0.7879296717001125,0.7850882702274248
gemma_canary-v2,0.3125,85.36521572582424,85.05715978294612,0.9117365700658411,0.9087108969222755
gemma_owsm4.0-ctc,0.625,83.49739166535437,82.99155814386904,0.8786649714922532,0.8748252748744563
gemma_seamlessm4t,0.3125,83.24773887619376,82.93968293331564,0.8445601962041109,0.8415345230605453
gemma_whisper,0.3125,85.03492258153855,84.72538736127316,0.9064895282499492,0.9033951851539314
owsm4.0-ctc,0.3125,63.67452974170446,63.54413788169622,0.6040369707872741,0.6039080328671844
phi4multimodal,6.25,81.25772807076574,79.10147396102548,0.8930301235988736,0.8410325945354998
qwen2audio-7b,1.5625,81.61186426468194,80.4565389264375,0.8407591361319646,0.8298249259591103
seamlessm4t,0.0,82.33483391366899,82.33483391366899,0.8642408940009773,0.8642408940009773
tower_canary-v2,0.0,85.62770468667149,85.62770468667149,0.9116937033832073,0.9116937033832073
tower_owsm4.0-ctc,0.3125,84.17271267734468,83.96147077642381,0.8907732910010964,0.8900022618006915
tower_seamlessm4t,0.0,83.4175114057958,83.4175114057958,0.8576726718107238,0.8576726718107238
tower_whisper,0.0,85.68574670515954,85.68574670515954,0.9127256756648421,0.9127256756648421
voxtral-small-24b,1.25,87.83175046779215,86.6862778801471,0.9380513641051949,0.9258577509783208
whisper,11.5625,72.42564482726156,71.45005067624152,0.8344961817376315,0.7600667738355696
spirelm,,,,,
