system,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
aya_canary-v2,8.024224072672217,34.19039069577477,32.500069734727134,0.30015629321274573,0.28346748320133286
aya_owsm4.0-ctc,0.45420136260408783,76.4992515438213,76.2284585054538,0.7726136867653502,0.7704218764261348
aya_seamlessm4t,0.3028009084027252,78.65367497430437,78.45492451088073,0.8151506369568289,0.8130689240726984
aya_whisper,0.1514004542013626,85.17388468466412,85.02890869214804,0.8769034902529226,0.8754399646634771
canary-v2,25.813777441332324,21.464467950340122,17.205035637762407,0.3125144539647337,0.26142069862829065
desta2-8b,0.6056018168054504,77.39408147601266,76.91813674345782,0.7536310271912006,0.7499349733206876
gemma_canary-v2,32.626797880393646,23.542008339862406,17.439256136567195,0.2658632261271255,0.20872085777322502
gemma_owsm4.0-ctc,0.757002271006813,70.587568665751,70.19081663710885,0.7322051020834051,0.7290992836702691
gemma_seamlessm4t,1.2112036336109009,76.45826366094818,75.72275612631321,0.7928024523332433,0.7865570960517051
gemma_whisper,0.45420136260408783,83.66557698440226,83.40648940379289,0.8640344282111645,0.8623547346460196
owsm4.0-ctc,1.968205904617714,36.447683615724216,36.04385587918226,0.4358050115293711,0.43233766460637535
phi4multimodal,6.813020439061317,83.48944829477675,78.61355657445762,0.8908937195320187,0.8346221723468984
qwen2audio-7b,2.8009084027252085,83.61806088568676,81.60250891504822,0.874798890228618,0.8533021237117426
seamlessm4t,0.6056018168054504,71.78925528488405,71.60932717595833,0.7894265120010048,0.7857970194291833
tower_canary-v2,38.60711582134746,23.646777910864955,16.281307854136216,0.27173193823228914,0.20172072057369012
tower_owsm4.0-ctc,0.3785011355034065,70.37032909392408,70.22468854382036,0.7449916903970144,0.7435478045605828
tower_seamlessm4t,0.6056018168054504,77.31436961257575,76.92192446269563,0.8070179674489583,0.8031610662821204
tower_whisper,0.0757002271006813,83.96390314926983,83.91017609387974,0.8733561093595378,0.8732455891051544
voxtral-small-24b,1.2869038607115821,88.15009734180053,86.9852653625312,0.922019230606518,0.9107779722652319
whisper,9.91672975018925,67.32843628033916,63.20095491939472,0.7689102665647402,0.7080139768134343
spirelm,,,,,
